Name	Smiles	Odor	Reference
	CC/C=C\CCOC(=O)CC(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C/C=C(\C)/C(=O)OC/C=C(\C)/CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC/C=C\CCOC(=O)C1=CC=CC=C1O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1=C(C(CCC1)(C)C)/C=C(\C)/C(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCC(=O)/C=C/C1=C(CCCC1(C)C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CC1=CC=C(C=C1)CCC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)C(=O)OC/C=C(\C)/CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C/C(=C\CCC(C)(C)OC(=O)C)/C=C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCC/C=C/OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCC/C(=C\C1=CC=C(C=C1)C)/C=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C/C(=C\C1=CC=CC=C1)/CO	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCC#C/C=C/C=C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC/C(=C/CCC(C)(C=C)O)/C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C/C(=C\C=C)/CC(C)(C=C)O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)CCOC(=O)/C=C(\C)/CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCOC/C=C(/C)\CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	C/C=C\C(=O)C1C(=CCCC1(C)C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C)C/C(=C/CC/C(=C/C=O)/C)/C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1=CCC(C1(C)C)C/C=C(\C)/C(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCCCC(=O)OC/C=C(\C)/CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(=CCC/C(=C/CC1CCCC1=O)/C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=CCCC(C1/C=C(\C)/C(C)OC(=O)C)(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC/C=C\CC/C=C/C#N	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1CC2C(C1)C\3CC2C/C3=C\CCC=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCOC(C)OC1=C(C=C(C=C1)/C=C/C)OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCC(=O)/C(=C/C1C(=CCCC1(C)C)C)/C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(=CCC/C(=C/C(=O)C)/C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=CCC(CC1)C(C)(C)O.CC1=CC=C(C=C1)C(C)C.CC1=CC(=C(C=C1)C(C)C)O.CC(C)C12CCC(C1C2)(C)O.CC(=CCCC(C)(C=C)O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C[C@@H](CCC=C(C)C)CCOC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C/C=C/C(=O)C1C(=C)CCCC1(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1C=CCC(C1C(=O)OC)(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCC(=O)CCOC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(=O)C1=CCC2C=CCC2C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1CCC(C12CCC(=CC2)C)C(C)(C)O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCC[C@H]1[C@@H](CCC1=O)C(=O)OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)CC(=O)OCCC(C)CCCC(=C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1CCC(C(C1)C(C)(C)C)OC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1=CC[C@H](C1(C)C)CCOC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCOC(=O)C1C(CCCC1(C)C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(CC1=CC=CC=C1)COC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCC1CC(CCO1)(C)OC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCCCO	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCCCCCCCCCCO	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1CCC(CC1)C(C)(C)OC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=CC2=C(C=C1)OC(=O)C=C2	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	COC(=O)C1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCOC(=O)C1C(C1(C)C)C=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1=CC=C(C=C1)OC2=CC=CC=C2	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)C(=O)OCCC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCC(=O)OC(C)C1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C)CC(=O)OCCC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCC(=O)OCCC(C)CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1CCC(CC1)C(C)(C)O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C)CCCC(C)CCCC(C)CCCC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C=CCOC(=O)C1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=CC=C(C=C1)CO	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCOC(=O)C1=CC(=C(C=C1)O)OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C(CCCC#N)CCC#N	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C)CCCCCCC=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCCC1CCC(=O)O1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	COCCC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=CC(=CC=C1)OC2=CC=CC=C2	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1CCC(CC1)CCO	floral	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	CC(=O)CCC1=CC=C(C=C1)O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCCCCC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCOC1=CC=C(C=C1)C=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C=CCCCCCCCCO	floral	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	CCCCOC(=O)CC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCOC(=O)CCC(=O)OCC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCCCCCCCC=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC=CC(=O)C1=C(CCCC1(C)C)C	floral	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	CC1=CCCC(C1CCC(=O)C)(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCOCCC(C)CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C)C(=O)OCCC(C)CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=CCCC(=CCOC(=O)CC1=CC=CC=C1)C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1CCCCCC(=O)OCCOC(=O)CCCCC1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(CCCC(=C)C)CCOC=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCC(=O)OCCC(C)CCCC(=C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCCOC(=O)CC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCC(=O)OCC1=CC=CO1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=CCCC(=CCCC(=CCCC(=O)C)C)C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CCCOC(C)OCCC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	CCNC1=CC=CC=C1C(=O)OCC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(=O)CCC1=CC2=C(C=C1)OCO2	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCC(=O)OC(C)(CCC=C(C)C)C=C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCC=CCC1C(CCC1=O)CC(=O)OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1CCC(=C(C#N)C2=CC=CC=C2)CC1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCC1=CCCC1=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1CCCCOCCCCCCOC(=O)CCC1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1=CC=C(C=C1)OCC=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CC1=CC=C(C=C1)COC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCC(=O)OCC(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(=O)OCCC(=C)C1=CC=CC=C1	floral	https://doi.org/10.1073/pnas.2116576119
	CCCCCC1COCCC1OC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1C2COCOC2C3=CC=CC=C31	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=C(C(CCC1)(C)C)C=CC(C)OC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(CCC=C(C)CCC=C(C)C)C=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1CC(OC(O1)CC2=CC=CC=C2)(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C1OCCO1)C2=CC=CC=C2	floral	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
	CC(CCCC(C)C=O)CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCCC1CCCO1	floral	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	CC1=CCCC(C1C=CC(C)OC(=O)C)(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(CCC1=CC=CC=C1)CC#N	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=O)OCC1=CC(=C(C=C1)OC)OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	COC(=O)C1=CC=CC=C1N=CCC2=CC=CC=C2	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1CCC(C(C1)C)COC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CC(CCC1=CC=CC=C1)CCO	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1=CCOC(C1)C2=CC=CC=C2	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCC(C)CCC(C)(CC)OC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCOC(=O)C(=O)OCCC(C)CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCC(=O)OCCCCCCCCC=C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C)CC(=O)OCCC(C)CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCC1OCC2(CCC=CC2)CO1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=CC(=CC=C1)CCCCCO	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)C1CCC2CC(=O)CCC2C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCOC(=O)C1=C(C=CCC1(C)C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCC(C(=O)C)C(=O)OCC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(CC=C(C)CCCC(=C)C)C=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCC(C)(CCC1=CC=CC=C1)OC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	COC(=O)C1=CC=CC=C1N=CC2=CC=CC=C2	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	COC(=O)C=C1CCCC1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCC(C)C(=O)N(C)C1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C[C@@H](CO)C1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCC(=O)O[C@@H]1C[C@@H](CC[C@H]1C(C)C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCOC(=O)CC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCC1(OCC(O1)C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCOC(=O)C(CC1=CC=CC=C1)C(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCC(CC)O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCC(C)C(=O)OCCC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCCCCOC(=O)CCCCCCCC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(CCCC(=C)C)CCO	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCC(=O)OC(C)(C)C1CCC(=CC1)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCCCOC(=O)CCCCCCC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	C/C=C/C1=CC(=C(C=C1)O)OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C/C=C\C(=O)C1=C(CCCC1(C)C)C	floral	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	CCCCC/C(=C/C1=CC=CC=C1)/C=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)CC1CC(CCO1)(C)O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)C(=NO)C(C)(C)CC=C(C)C=C	floral	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	CC(CCC=C(C)C)CC#N	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1=CC=C(C=C1)COC(=O)/C=C/C2=CC=CC=C2	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C/C=C(\C)/COC(=O)/C(=C/C)/C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=CC/C=C(\C)/C=C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=CCC/C(=C/COC=O)/C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=O)OC/C=C/C1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCC(=O)OC/C=C/C1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCOC(=O)C1C(O1)(C)C2=CC=C(C=C2)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=CCCC(C1/C=C/C(C)O)(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCC(=O)OC/C=C(\C)/CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=CCC/C(=C/COC(=O)CC1=CC=CC=C1)/C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C/C=C/C(=O)C1=C(C=CCC1(C)C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=C)/C=C/CC(C)(C=C)O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC/C=C\CCOC(=O)C1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	CC1=C(C(CCC1)(C)C)C/C=C(\C)/C=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1=CCCC(C1/C=C(\C)/C(=O)C)(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC1=C(C(CCC1)(C)C)/C=C/C(C)O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1CCC(=C(C1(C)C)/C=C/C(=O)C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C1CCC/C=C/CCCCCCC(=O)CCC1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C/C=C(\C)/C(=O)OCCC(C)CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(C)CC(=O)OC/C=C(/C)\CCC=C(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C/C=C/CCCCCCCC=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCC(/C=C/C1=CC=CC=C1)OC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC/C=C/CC1=C(C(=O)CC1)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	C/C=C/CCCCCCCC(=O)OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CC/C=C\CCCCCCC=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=CCC/C(=C/COC(=O)C1=CC=CC=C1N)/C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCOC1=C(C=C(C=C1)/C=C/C)OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C/C=C\1/CC2CC1C3C2OCCC3	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CCO3)C)(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCC(C)(CC(=O)C)S	floral	https://github.com/pyrfume/pyrfume-data/tree/main/flavordb
	C[C@H](CCC=C(C)C)CC#N	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCC1=CCCCC1=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CC(CCC=C(C)C)CC(C)(C)O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC/C=C\CCOCCC#N	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CCC(C)C1(COC(OC1)C2CCC(=CC2C)C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(/C(=C(/C)\C(=O)C)/C)C(C)(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCC(CC)CCC=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1(C(CC2C1(C2)C)CC3CC3(C)CO)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CCCCCCCCCOC(=O)CCCCCC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CC1CC2CC(COC2CC1C)(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/aromadb/AromaDb_raw.csv
	CC(=CCCC1(C2CCC(C2)C1=C)C)COC(=O)CC3=CC=CC=C3	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C1=CC=C(C=C1)CC=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCOC(=O)C1C(O1)(C)C2=CC=CC=C2	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(C)C=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=C)C=O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(=O)OC1=C(C=C(C=C1)CC=C)OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	COC(=O)CC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=O)OC(C)(C)CCC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	C[C@@H](CCC=C(C)C)CCO	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CCCCCCC(=O)OC	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCCCCOC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCOC(=O)C1C(O1)C2=CC=CC=C2	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(CCC=C(C)C)CCOC(=O)CC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/leffingwell/leffingwell_data.csv
	CC(CCCC(=C)C)CCOC(=O)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=O)OC(C)(C)CC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCC(C)CCC(C)(CC)O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC(=O)OCC1=CC2=C(C=C1)OCO2	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCC(=O)OCC(C)C	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CC1CCCCCCCCCCCCC(=O)C1	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCCCCC(C)O	floral	https://doi.org/10.1073/pnas.2116576119
	CC1=CC=C(C=C1)C(C)(C)O	floral	https://github.com/pyrfume/pyrfume-data/blob/main/arctander_1960/arctander.csv
	CCOC(=O)CCC1=CC=CC=C1	floral	https://github.com/pyrfume/pyrfume-data/tree/main/flavornet
